Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2015-01-01,3032.034912109375,3049.5060404662127,3013.429294898197,3013.429294898197,299232
2015-01-02,3049.143310546875,3070.3808547857475,3040.884142465163,3049.5062583742574,233924
2015-01-05,3129.193115234375,3148.751750732641,3064.0734438965956,3069.473567447653,536747
2015-01-06,3081.498291015625,3121.205396598994,3069.9265059599,3121.205396598994,422743
2015-01-07,3120.071044921875,3139.3119303280637,3069.5182691659506,3085.8094837420917,369241
2015-01-08,3154.332763671875,3185.236283920237,3125.7436449679003,3144.803057437217,422022
2015-01-09,3147.707275390625,3183.557122322293,3112.9919172859086,3176.5687154642414,194054
2015-01-12,3142.89697265625,3161.729487029096,3126.7872314457427,3149.3409577723914,152803
2015-01-13,3147.752685546875,3190.182567490021,3142.171089174529,3161.86577080864,237771
2015-01-14,3191.090576171875,3204.7044438176595,3141.4453831395567,3151.0205143664,429069
2015-01-15,3290.744140625,3302.4065543254187,3212.8727731628733,3222.266430496021,670686
2015-01-16,3282.39404296875,3290.0177195351785,3260.112637269444,3281.1687063584973,379075
2015-01-19,3291.152099609375,3305.9004544163113,3281.1231740246885,3292.468062337716,192537
2015-01-20,3272.365234375,3300.0013398939477,3253.2603968233925,3283.664699597443,333315
2015-01-21,3298.8212890625,3349.011120633493,3260.067193852441,3288.202517630121,402419
2015-01-22,3264.83203125,3310.8922788241016,3260.1580257931414,3310.8922788241016,318883
2015-01-23,3273.408447265625,3303.4043744237392,3244.6378566013786,3298.185726122912,337571
2015-01-27,3347.105224609375,3362.352799840626,3253.850236422183,3308.124230067539,1278436
2015-01-28,3381.5029296875,3411.181114034272,3350.826306509121,3350.826306509121,672705
2015-01-29,3347.922119140625,3398.928695027739,3337.212499764218,3398.928695027739,603103
2015-01-30,3310.302490234375,3395.298308194908,3291.4245510211954,3358.0870730609886,284786
2015-02-02,3330.35986328125,3380.7765893525293,3285.479531129169,3310.3022344507144,319679
2015-02-03,3274.452880859375,3365.3480476126483,3267.328201565678,3365.3480476126483,220676
2015-02-04,3228.800537109375,3298.185827553018,3222.4019759843122,3285.4795530385045,203545
2015-02-05,3197.1708984375,3264.6049567332516,3183.8293545232823,3248.2683180840445,379633
2015-02-06,3178.928466796875,3206.9729413138257,3167.492731055682,3203.5694749122617,198214
2015-02-09,3096.065673828125,3174.027663458159,3085.8098497175024,3167.493051621789,286868
2015-02-10,3080.227783203125,3156.6014767059846,3049.505739428438,3079.456242226396,547537
2015-02-11,3135.5,3150.066879832285,3091.254938852305,3091.254938852305,341769
2015-02-12,3223.6728515625,3230.7975305772065,3147.526044256409,3147.526044256409,436882
2015-02-13,3282.711669921875,3291.8330050292852,3204.9765788238074,3235.562355370665,321186
2015-02-16,3242.006103515625,3312.7073582277803,3232.3855496789697,3285.479626516319,260901
2015-02-18,3235.516845703125,3252.8065004638056,3219.271053654739,3244.6381805686674,161803
2015-02-19,3262.92626953125,3280.942042685275,3232.9757612577746,3244.638396293183,214789
2015-02-20,3219.543212890625,3280.034067986213,3214.687512121518,3276.4037037715075,240749
2015-02-23,3218.2275390625,3244.6385315456355,3206.383651197267,3231.9322547787438,163132
