Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2015-01-01,124.95896911621094,125.59438675150129,124.21433836471982,125.47524310434346,2509980
2015-01-02,126.24468231201172,126.98435150289482,124.92917116104582,125.19723486877618,6318150
2015-01-05,125.73834228515625,126.96947055131561,125.29652835308046,126.2992998614726,3051150
2015-01-06,124.23915100097656,125.32134397098409,122.47189537027889,124.60153581687746,11345430
2015-01-07,126.23973846435547,129.46151033323946,123.8569184776853,123.8569184776853,17858870
2015-01-08,133.10525512695312,134.33141458937237,127.71908869933293,129.06935330916482,34548830
2015-01-09,135.12069702148438,136.06886199383072,133.0952928990169,134.4703873788599,32187050
2015-01-12,136.11849975585938,137.7070361797225,133.8647465665745,135.12068975727732,8434210
2015-01-13,138.29779052734375,139.97569430497134,135.79087296699254,136.21778734141512,9608210
2015-01-14,138.12403869628906,138.74953339055745,136.73406731963908,138.4119710775927,7592900
2015-01-15,139.03746032714844,143.36624810886084,138.20844649627995,142.77055254138196,19854090
2015-01-16,138.5360565185547,138.99772389416842,137.0120421242517,137.70702771381264,13403000
2015-01-19,137.9502716064453,138.89842123457225,137.210594912084,138.32258690476837,8775380
2015-01-20,138.57080078125,139.13671217195497,137.27513563093433,138.20343937546215,18918630
2015-01-21,137.82122802734375,140.8841340772298,137.51344973638487,138.60061186061165,13420650
2015-01-22,137.77157592773438,138.84881504076108,136.0341042386629,137.67228577139565,20000080
2015-01-23,137.53826904296875,138.57578611924328,137.2106296794791,138.21340883276469,7774060
2015-01-27,137.84109497070312,138.30276242683908,135.2547331066077,137.3496283452353,8433660
2015-01-28,134.14772033691406,138.004902259168,133.69100680032557,137.31983952906114,37201990
2015-01-29,132.1868438720703,134.51505711874245,131.5266113041494,133.93423849545434,22504270
2015-01-30,131.2734375,133.92432113727284,130.79190901170287,133.04069325818188,13992500
2015-02-02,134.26687622070312,135.02639910971308,129.5062046288623,131.05503443001564,16563690
