Price,Close,High,Low,Open,Volume
Ticker,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS
Date,,,,,
2015-01-01,185.34759521484375,187.6426778871163,184.2799164994023,187.6426778871163,230491
2015-01-02,185.97811889648438,187.97896333785206,184.44806370584126,184.44806370584126,1170068
2015-01-05,180.1773681640625,189.1055267255997,179.0004014064723,186.5414172837308,2785715
2015-01-06,175.780517578125,182.49766776086346,174.06551171497176,179.8915076504499,2699693
2015-01-07,174.86416625976562,176.40263438862604,172.10669368906542,174.5278900803351,3076271
2015-01-08,177.11720275878906,179.02558498260092,174.6035313858813,176.54553859037375,2178650
2015-01-09,178.411865234375,180.58086075089344,176.32694533300273,178.22691467979098,1674675
2015-01-12,175.00706481933594,179.90829397585873,173.9309733141089,178.22691334170514,1716246
2015-01-13,174.7800750732422,177.09198330108566,173.56947049375754,175.2004136456409,1377123
2015-01-14,173.888916015625,177.36097782674074,171.5013452502583,174.36811800029443,1767193
2015-01-15,186.7767333984375,188.73555279526875,177.84857827718082,177.84857827718082,6809123
2015-01-16,195.8982696533203,196.7053349681811,187.13825178062282,187.13825178062282,6657545
2015-01-19,192.1151580810547,197.91594089466167,187.83603063371118,196.9239250249236,3690936
2015-01-20,189.03822326660156,193.16602516309425,186.50773952916904,190.84571729288808,4134071
2015-01-21,186.03695678710938,195.04077592099955,184.45645106266397,191.16518756370542,4073851
2015-01-22,188.79443359375,189.66034926535212,185.3728087163976,187.6426792524279,2308772
2015-01-23,184.1874237060547,191.94702636423008,181.2702262962327,190.50103373540054,4504014
2015-01-27,185.22991943359375,187.7688164705314,182.69943522577933,183.0861488874936,6903221
2015-01-28,194.84742736816406,195.679718101768,184.44806544043945,185.1206177576235,2941577
2015-01-29,195.02395629882812,196.57923664845666,190.8373041139711,193.3593881848151,1557536
2015-01-30,192.07308959960938,196.53716688330147,190.04702037733836,195.7132892050014,2126303
2015-02-02,194.85581970214844,196.84826428989552,191.0558810778656,191.6779958555129,1948508
2015-02-03,197.24339294433594,202.60701165269353,195.04077246321452,196.5372025450743,3615060
2015-02-04,191.8209228515625,197.89913158681506,190.55988079952851,196.55401392069203,1380007
2015-02-05,194.5615692138672,199.86633723317874,191.8461219151397,191.8461219151397,2562464
2015-02-06,191.6947784423828,198.05882480491024,190.00498526225266,193.35935947485345,1398887
2015-02-09,192.9390411376953,195.71332578364348,190.1647564917471,191.69481156152395,1226844
2015-02-10,192.72889709472656,196.55404856650304,191.25769207937543,193.33419949289546,1861388
2015-02-11,194.84742736816406,196.604484120704,192.01429217437592,192.01429217437592,1074969
2015-02-12,203.8092041015625,205.12909646226532,193.69566860776217,196.7137540991441,2390468
2015-02-13,211.8546142578125,213.87228402163097,204.4985515370332,205.1038537827401,4031423
2015-02-16,205.36447143554688,215.96560795808514,203.69990339033893,212.5271709421884,2120725
2015-02-18,210.2909393310547,212.6953228673968,204.2883933179442,204.62466944667312,2952112
2015-02-19,206.44056701660156,212.35903714741318,202.10258935318672,211.01393269324944,1494519
2015-02-20,204.17909240722656,208.32370661777978,202.489299044615,208.32370661777978,2492402
2015-02-23,203.5317840576172,206.591907443431,200.20263449537524,205.1206894666612,2295374
2015-02-24,195.0911865234375,203.95209168845207,193.35936862670243,203.95209168845207,5105274
2015-02-25,198.4371795654297,200.34556180072389,195.69651980801535,195.7133322984568,2783097
2015-02-26,196.8230438232422,202.23711323866797,193.56115744822137,198.40354954071043,3584111
2015-02-27,194.58677673339844,198.20176449429053,191.84611734987394,196.72214704676065,4603259
2015-03-02,204.46493530273438,208.86176326790135,201.8587888358121,207.6511587247243,4132172
2015-03-03,208.5423126220703,209.50070355652844,205.28882587540792,205.28882587540792,2346556
2015-03-04,203.3215789794922,216.51204874259687,201.93443681918038,211.0139175650806,1953306
2015-03-05,199.77383422851562,203.78393474800126,197.16768821558443,203.78393474800126,1946594
2015-03-09,200.92564392089844,206.47421353889004,197.1425175004007,199.74866423508203,3558391
2015-03-10,200.3959503173828,204.23791283665898,197.39467794288313,201.14416520451445,2014418
2015-03-11,196.1505126953125,202.16147223356575,194.7045199077666,201.09379342613593,2329848
2015-03-12,202.70791625976562,204.78442348808977,196.42793077008508,196.89032035661057,2436780
2015-03-13,199.74864196777344,208.4582222107,198.16813634603804,201.94284951750078,3695934
2015-03-16,192.9642333984375,200.50524601965373,191.90495455804682,200.4211704190331,1917959
2015-03-17,197.9915771484375,200.92559972372987,193.46864946210098,193.80492553675992,3004531
2015-03-18,198.12611389160156,200.07652062398247,196.71374630985932,198.40353971151146,502969
2015-03-19,199.32833862304688,204.0866556521926,197.5712818080512,200.28672965878553,2149251
2015-03-20,200.5137176513672,202.38004907763263,195.89830023026803,198.16817095975773,1250439
2015-03-23,201.84197998046875,202.4388694354249,197.63010248565683,201.76631719515802,853355
2015-03-24,195.16690063476562,202.77517871976266,194.2085095859547,202.60704063219669,1470447
2015-03-25,188.29840087890625,195.77216438598506,186.73472092277703,195.1668621239408,3466992
2015-03-26,184.12855529785156,188.91209627031984,180.3370300593995,187.32317799813023,4203081
2015-03-27,182.16134643554688,186.25552329678922,175.70482392998164,186.25552329678922,4265342
2015-03-30,188.37405395507812,188.7691803373731,182.44717138626675,182.44717138626675,1693385
2015-03-31,187.36524963378906,190.9213875290659,184.45645185495778,190.9213875290659,3356729
2015-04-01,193.15760803222656,194.87261346271458,185.37278098064232,189.13909426374872,1503520
2015-04-06,195.0911865234375,197.0247806046729,189.5089929520045,194.20005884341066,1652388
2015-04-07,199.58895874023438,200.8920256537182,193.3594233802707,195.30141767250038,2022624
2015-04-08,195.36865234375,202.95170415559215,194.20848520302604,201.57296147815958,1822676
2015-04-09,194.53634643554688,197.04161791168082,192.36736423159834,197.04161791168082,1741883
2015-04-10,191.06430053710938,195.20891509046325,189.53424543989848,194.5363628206732,2068038
2015-04-13,192.36737060546875,194.55316537060827,190.8373024208183,191.50985465624586,1598162
2015-04-15,184.83474731445312,193.85537807513043,183.28786671822533,193.35937675095826,4035764
2015-04-16,176.64642333984375,186.60023444206962,173.35091173787725,186.28917043946623,5112751
2015-04-17,172.42613220214844,177.52073795826476,170.54298850539683,177.38622487300793,4230088
2015-04-20,170.13104248046875,176.14200156408742,168.138610945247,173.35090431666794,3625000
2015-04-21,172.78762817382812,174.81369771940655,169.81998022690928,171.13987255428952,2088883
2015-04-22,175.16680908203125,177.38624229268498,170.71114333473346,173.68719133013408,2823914
2015-04-23,173.1827850341797,178.226940881688,171.66952906399558,175.7300816965008,2679408
2015-04-24,174.855712890625,176.14196690704006,166.4571843165765,174.0234223610777,2299094
2015-04-27,167.62582397460938,177.36946109957583,165.61656630290594,175.30976594415336,3282403
2015-04-28,166.66738891601562,169.14743527976046,161.6484458902033,167.78550508730214,6243368
2015-04-29,165.49879455566406,169.14740711931393,163.43070062448393,167.07930002252115,4024885
2015-04-30,163.06924438476562,165.11212673338417,159.04231682673233,165.11212673338417,6497726
2015-05-04,139.21875,158.8909540841807,137.4701064187007,156.5706464115722,28038429
2015-05-05,142.3629608154297,143.20365119711633,134.2250568557181,137.88206989026668,30906640
2015-05-06,136.94046020507812,144.21245997293136,136.28472054016135,142.58150388864814,11106009
2015-05-07,129.61801147460938,138.17626449925987,127.96184338921863,135.35154307770225,8459448
2015-05-08,132.83792114257812,134.9144284650459,128.82780609616444,130.47557512621796,8135095
2015-05-11,138.41171264648438,139.05063998449694,132.62774162144777,134.41001053817502,6004394
2015-05-12,135.67098999023438,138.3780105137498,134.69578694267494,138.3780105137498,5675252
2015-05-13,136.7134552001953,138.06697216581648,132.9975931637881,135.74666489081503,6032361
2015-05-14,137.4533233642578,139.55505597636432,134.87238865982084,136.36041924621458,4437703
2015-05-15,141.16917419433594,142.2452525587498,137.70551157628884,138.54620191274182,3439210
2015-05-18,141.9762420654297,142.41339314876004,139.933359903696,140.50502407636458,2299433
2015-05-19,142.17800903320312,144.0107153661823,140.90015439771162,142.37137242730432,2779141
2015-05-20,140.58912658691406,144.93550509241516,139.52143449601493,143.67446274137146,7249338
2015-05-21,138.6218719482422,140.90015538646904,137.02456680828428,140.90015538646904,3625908
2015-05-22,138.65548706054688,140.25280510075132,137.3776326283833,139.21875149668176,1985671
2015-05-25,139.29444885253906,140.83291698293127,138.20994434889843,138.62188332739177,1513937
2015-05-26,140.53863525390625,141.9089649999732,138.932917498828,140.90013667744404,2185501
2015-05-27,140.2696075439453,140.81605945269405,138.04176210852071,140.22756974351563,3322399
2015-05-28,140.05105590820312,141.88377546847593,139.24399048839575,140.10990621124122,4665962
2015-05-29,138.47894287109375,142.91780862146356,137.81479030776057,140.11829879388483,7732469
2015-06-01,138.41171264648438,139.7652301168956,137.3103957136163,139.7652301168956,3210581
2015-06-02,135.73829650878906,139.13469610738065,134.847168673804,138.46214381706395,5707915
2015-06-03,137.98291015625,139.0674142999442,135.47765213193063,136.5285181363195,6616980
2015-06-04,137.2178955078125,138.83202605116563,136.50330550518956,137.47010916516732,3890684
2015-06-05,138.8068389892578,140.49663261866877,136.57899297107278,137.85684764598747,1693508
2015-06-08,137.03292846679688,140.32003944987218,135.35154817229866,138.80679718482378,1433715
2015-06-09,137.40284729003906,139.04220316365536,135.2170526241643,137.87363646658096,2460925
2015-06-10,139.98379516601562,140.78244769578615,138.20992604533663,138.67231560549075,2127770
2015-06-11,133.1321563720703,140.88334691521854,130.81184822283006,140.3957451641106,3669188
2015-06-12,137.00772094726562,137.83161188073947,130.41669880438354,131.9887915587449,4681696
2015-06-15,138.08380126953125,138.7143156197396,134.87235289920548,137.53734935539816,3611267
2015-06-16,138.386474609375,139.7231794654871,137.36923339291187,137.87364758726056,6024156
2015-06-17,139.73158264160156,141.88376572368324,137.95772667181387,139.5466320822507,6614963
2015-06-18,146.81019592285156,150.97162231235794,139.73155938115718,140.2275738432594,8024596
2015-06-19,148.8195037841797,155.29284033164865,147.12131030410936,147.45758650146223,17643527
2015-06-22,149.853515625,152.50169980984273,146.70091728575107,149.30706366632322,6526509
2015-06-23,151.3079071044922,153.8468035191297,149.0632621527916,149.0632621527916,5831012
2015-06-24,149.9459686279297,151.9972630837202,149.0716535232515,151.82912505722012,2786859
2015-06-25,147.785400390625,151.03888665120297,143.25407290729925,150.6521599377916,9090226
2015-06-26,148.50001525878906,150.29069690116066,147.028797267067,148.74381611940015,4014001
2015-06-29,146.05355834960938,147.95352730152663,143.4642247923458,146.28054666459144,2348573
2015-06-30,143.49786376953125,147.26416355694369,142.62353547731686,146.0535592032967,4430385
2015-07-01,149.7526092529297,150.48401166240458,146.0703850585605,146.28054772303915,8333549
2015-07-02,156.0242156982422,156.6211051856798,150.50085840121724,151.32474942255433,6562733
2015-07-03,152.4512481689453,157.20956379900477,151.71143291190384,155.52818344065466,3373510
2015-07-06,151.61056518554688,154.6791012086575,149.8114840108109,149.8114840108109,3526586
2015-07-07,158.16798400878906,159.37857545912877,152.16543789632073,152.16543789632073,4248352
2015-07-08,159.32815551757812,162.2033286311751,153.84683549366386,153.84683549366386,5325117
2015-07-09,156.1923370361328,158.8489340439159,154.68749423675618,158.8489340439159,2272784
2015-07-10,157.9830322265625,159.55512511704546,156.45296397832948,157.49543051905363,2198027
2015-07-13,155.46092224121094,160.90861573432488,155.0321709028329,159.39537339317658,2700360
2015-07-14,152.577392578125,156.23440579051223,151.661039359244,155.69636655319133,2865337
2015-07-15,149.27346801757812,154.2335612588578,147.84428771648965,153.79639697290204,4638857
2015-07-16,149.5004119873047,151.4255931411463,148.80263453597112,149.6433247087052,3358956
2015-07-17,151.08929443359375,152.16538559282463,149.35746372132178,150.39992991180395,1629901
2015-07-20,149.6853485107422,153.0060842567084,149.30703467698726,151.99725614376928,1648103
2015-07-21,147.7013702392578,151.64422201894135,146.49917836545532,150.2991042202213,1736849
2015-07-22,148.97958374023438,150.1646448148127,147.28662609181805,148.47170042255794,1514538
2015-07-23,148.85252380371094,152.92407212312597,148.13303276177436,150.55393797832807,1729214
2015-07-24,148.92027282714844,150.1138041411795,147.32044031387431,148.97952784707067,1093597
2015-07-27,143.59597778320312,149.56362221891433,143.14733633550742,148.13308381245872,2372830
2015-07-28,142.63941955566406,144.91644272024925,142.20771958082616,144.23926524943246,2257851
2015-07-29,144.34085083007812,147.45587551454435,143.56209134492218,144.22235403810902,2152756
2015-07-30,145.8306427001953,149.60593004182545,144.5863269752114,144.7471639327282,2602126
2015-07-31,150.90948486328125,152.02681973877839,145.8136991980029,147.03262925295394,3393795
2015-08-03,155.36190795898438,155.90364718768637,147.62512624704195,152.36539420876042,4049030
2015-08-04,153.67747497558594,156.25923108214226,152.36544672196783,155.75133463850372,2313417
2015-08-05,152.94947814941406,155.75129909820268,152.30615694083764,154.73553295502575,1742356
2015-08-06,152.11146545410156,154.73553464741985,151.18033985126112,153.88906285218093,2250272
2015-08-07,152.0860595703125,153.0933682505713,151.13801915753587,152.70399521976063,1733847
2015-08-10,150.2407989501953,153.5505171910011,148.97955495881763,152.02685427616728,1414225
2015-08-11,148.6663360595703,151.8575439034433,147.64211229870148,150.67248318240382,1042173
2015-08-12,148.6663360595703,148.6663360595703,148.6663360595703,148.6663360595703,0
2015-08-13,139.65135192871094,147.28655251007643,138.71176892321657,146.11842013738266,4621353
2015-08-14,146.85487365722656,147.35429936604507,140.17619648828637,140.17619648828637,2216301
2015-08-17,144.6709747314453,149.7413486682756,143.83296026535294,146.94798478951017,1457726
2015-08-18,145.06036376953125,148.25157177771615,144.74717377392872,145.5936457611123,1210906
