Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2015-01-01,276.7253112792969,280.31909719032217,275.93911129672335,279.6620993062823,60500
2015-01-02,277.31878662109375,278.8517815129001,274.01406838491704,274.01406838491704,136860
2015-01-05,277.46771240234375,279.0050916746153,275.50110308215545,279.0050916746153,213800
2015-01-06,273.6089782714844,276.5107191665051,272.4351451627039,275.76392402442076,263180
2015-01-07,274.7543029785156,276.3311138561301,273.6417962448478,274.4061016038665,713460
2015-01-08,275.9588623046875,277.91015384895576,274.84416318395546,274.84416318395546,150480
2015-01-09,279.7212829589844,283.82094406584605,274.778453031548,279.00515086115445,409840
2015-01-12,283.0675964355469,285.57512808622886,279.68404072613026,281.19514145913945,951140
2015-01-13,294.10076904296875,295.2548730052388,283.38512053548664,283.38512053548664,1102160
2015-01-14,297.04412841796875,303.5330798155369,292.7999202152846,294.9921057081733,748060
2015-01-15,298.23773193359375,303.97114761892425,296.13315104316473,300.87010882935454,1195060
2015-01-16,305.9508361816406,306.8180649841077,295.21329248786384,296.17470276601193,997040
2015-01-19,309.8380126953125,310.97899043655025,305.922304337948,306.8180039447936,708280
2015-01-20,309.86212158203125,311.4170112988155,306.599026595177,309.7964110972926,568620
2015-01-21,310.1029968261719,311.8549911585231,308.26778169370147,310.4424564213897,622080
2015-01-22,310.84979248046875,314.04498466477816,308.876606721281,309.8839981176158,1082980
2015-01-23,317.91473388671875,319.3009898772132,313.0814042064676,313.0814042064676,917320
2015-01-27,321.9311828613281,325.4329797442719,317.8096008120803,317.9125508067075,907000
2015-01-28,319.9163513183594,325.0387209565624,316.0181534377504,321.70994259108164,475240
2015-01-29,315.99188232421875,322.58156334086135,313.08137326470114,319.7389568918512,440800
2015-01-30,311.5506286621094,316.23502746391136,310.9790436279461,316.23502746391136,607740
2015-02-02,309.2117004394531,313.67490734422586,305.5631645332012,311.5834532883659,494320
2015-02-03,310.0373229980469,314.9210184701521,304.40905123331805,311.46081856136817,378180
2015-02-04,305.6245422363281,312.69382067448487,304.6718737125506,310.0154630007779,131760
2015-02-05,302.181884765625,308.7891052443888,298.27713570415426,308.7891052443888,340860
2015-02-06,301.5423583984375,305.28504925730385,300.02906562590124,302.2190588056523,177620
2015-02-09,299.3894958496094,303.5329714328422,296.08918879589186,301.78097736973774,311020
2015-02-10,297.5828552246094,307.38745967949876,296.3937038123288,302.2190807467254,318040
2015-02-11,301.38897705078125,306.59897824286725,298.05800670610165,302.1752036786868,274160
2015-02-12,298.9165344238281,305.2850244490304,296.9762038322429,301.5620363459935,257740
2015-02-13,308.0728454589844,310.88262326304647,299.1530092766948,299.5866235633241,573700
2015-02-16,313.05291748046875,318.5125816966502,311.07973168330994,316.4977721318965,477900
2015-02-18,314.01434326171875,316.45399875074287,309.2292137483789,313.1690091443338,643780
2015-02-19,308.4255065917969,314.2640361707223,307.19911569974516,314.2640361707223,230180
2015-02-20,314.3385009765625,317.01030892873763,307.6940685753601,308.83285443476757,2695220
2015-02-23,306.574951171875,315.58677823932567,304.95654304245267,315.58677823932567,584180
2015-02-24,307.02606201171875,310.0964365157508,303.5330338237391,306.6822448688187,1165940
2015-02-25,308.8985290527344,309.88402595506494,307.0370349038877,307.6589854635861,858920
2015-02-26,307.4487609863281,310.9658761019196,304.4090494092257,310.9658761019196,514040
2015-02-27,307.5145263671875,309.1789161201507,306.5772027108745,308.55477330445444,1312840
2015-03-02,306.1632385253906,308.78465394439553,304.40685971867805,308.78465394439553,521600
2015-03-03,310.8147888183594,313.62892476908286,303.63379247060055,308.3510464373789,524860
2015-03-04,319.72796630859375,320.5711348656626,311.54615697452317,313.7821576492789,905620
2015-03-05,319.5616149902344,322.6495268862065,317.38696664475395,319.73901727701684,607680
2015-03-09,323.4312438964844,325.21390108077594,316.8919292012679,319.607525371769,431520
2015-03-10,323.9941711425781,328.7179746451398,321.9049091048296,323.5452118496368,365160
2015-03-11,318.89361572265625,326.12278411532753,317.68035115323784,323.6634264710428,386900
2015-03-12,321.0048522949219,323.2386348229277,319.7434139842098,319.7434139842098,274020
2015-03-13,319.6951904296875,322.2662400858607,317.7263888515215,322.1632900970288,430300
2015-03-16,318.7227783203125,321.8369415622259,317.7679446993028,321.8369415622259,254460
2015-03-17,323.6480407714844,324.1188945122007,319.738909451225,319.738909451225,541880
2015-03-18,324.4868469238281,324.9949134625421,322.629710676634,324.55691492687833,992220
2015-03-19,322.6888427734375,324.9949114655314,320.6587152957809,324.9949114655314,540260
2015-03-20,318.1665344238281,324.1189468454441,316.4539717511262,324.1189468454441,548920
2015-03-23,312.46392822265625,319.05580392729655,310.5411073338865,319.03829360165435,472500
2015-03-24,307.5472717285156,314.920987648848,306.1610158088244,314.7019883528474,535500
2015-03-25,308.4298400878906,310.7578036343137,305.3726185221192,305.3726185221192,542640
2015-03-26,299.81884765625,307.9524858816565,296.30608989105474,307.4750555853961,847220
2015-03-27,298.498291015625,302.96149861118454,296.56889400816345,302.1314825621951,524860
2015-03-30,304.1461486816406,306.55514026996974,299.59095389402347,299.59095389402347,903860
2015-03-31,304.2929992675781,312.38065646331245,299.04797589315143,304.4090753310026,1284000
2015-04-01,303.23297119140625,309.2247882260297,300.90500779827784,308.83277096397677,274980
2015-04-06,311.9141845703125,313.1690464722025,303.3754027076134,306.1128943725802,498260
2015-04-07,313.4952697753906,314.2617672372654,309.4087358218969,311.91629355858765,354360
2015-04-08,308.6225891113281,313.96398555297475,307.03703622696673,312.9938068356192,253900
2015-04-09,311.02276611328125,311.5045805682616,309.2269827143549,309.2269827143549,609340
2015-04-10,310.91326904296875,312.71782098264936,309.4459845512306,311.9425817053124,899140
2015-04-13,310.91558837890625,311.85291210257594,309.49866886484716,311.85291210257594,590040
2015-04-15,309.594970703125,311.3885623033406,307.694044841375,311.0228238146601,468540
2015-04-16,307.7728271484375,310.7599805571391,306.16099564403135,309.59491614180854,528120
2015-04-17,306.63623046875,308.9203779808024,306.16099240875894,307.6611321250439,286920
2015-04-20,304.5492248535156,307.03705398019315,302.2190688250118,306.64284450144277,305160
2015-04-21,301.6869201660156,306.59031877742933,300.6861049079698,306.59031877742933,222660
2015-04-22,300.9948425292969,303.97103560147923,298.9472043724482,301.64964831314506,347480
2015-04-23,302.6001281738281,303.7082776012585,300.72986536520546,303.7082776012585,716540
2015-04-24,300.0180969238281,304.4090438248432,296.96745147687267,304.4090438248432,212780
2015-04-27,299.94580078125,300.8174136615006,296.1264660684648,299.9852324153553,684780
2015-04-28,299.45306396484375,300.0246489149448,297.6397433921224,299.59103458957935,506520
2015-04-29,287.56573486328125,301.34079385723857,285.79403831034654,301.34079385723857,833100
2015-04-30,287.8789978027344,293.89490286175817,285.8335515866911,287.55488307813454,858380
2015-05-04,297.90252685546875,298.27700705415964,290.10396602440665,291.7070289252134,338820
2015-05-05,298.1631774902344,299.3720579635844,296.61267199324567,298.2332722403698,291640
2015-05-06,297.95947265625,298.7150094575217,295.9227687166248,298.2507320664069,348660
2015-05-07,296.417724609375,300.0290206831666,294.5540385539117,300.0290206831666,570180
2015-05-08,297.6770324707031,300.9028883355019,296.1308843635289,296.1308843635289,449040
2015-05-11,298.1150207519531,300.9050699900515,296.227247655846,300.33129283276554,787160
2015-05-12,293.65399169921875,299.8100591729982,292.58308185180834,298.37341084927976,761380
2015-05-13,293.5247802734375,298.30552549532524,291.2690767302462,293.6912218845199,690220
2015-05-14,300.2261657714844,303.0818986555918,293.67808091741597,293.67808091741597,404840
2015-05-15,307.9700012207031,308.789056579632,300.4736584010687,301.1240799978681,462760
2015-05-18,309.9869384765625,321.8851877744938,304.01482317800264,310.9833960032797,753320
2015-05-19,309.0131530761719,314.6955570187536,303.4648375838911,312.14782279545483,522280
2015-05-20,306.06304931640625,312.8643669294442,301.3764485175854,310.77165381774023,605100
2015-05-21,305.5047912597656,307.7074160714504,300.27740798086757,302.25140890244523,618140
2015-05-22,307.57110595703125,313.0051090420669,304.58810107346693,305.55312459349665,847920
2015-05-25,304.9640197753906,308.3624925449455,303.57475392490494,304.4979973307692,258300
2015-05-26,299.1936340332031,307.4435743697153,287.31225053047467,305.9927520328685,1256800
2015-05-27,310.49908447265625,313.68650870264105,297.9032524716854,299.19360865557616,1234000
2015-05-28,310.28594970703125,316.98393246399326,305.79496581955306,311.708194336992,684300
2015-05-29,296.828369140625,310.28588872806705,288.617981826993,307.39961982162606,2166760
2015-06-01,293.2519226074219,296.01287836997426,287.1298464752548,294.5620557011896,1366460
2015-06-02,299.101318359375,307.74692266312616,296.9866281961932,297.72742852274996,1503080
2015-06-03,272.0060119628906,287.2199099577483,262.90756063685035,285.76908764875037,7808880
2015-06-04,263.9825439453125,265.9851229317937,255.0181793951543,258.5111607998259,8609540
2015-06-05,264.2967834472656,269.2823659144892,251.0810654685523,256.31284788268937,15123780
2015-06-08,244.83819580078125,257.19220374277336,241.84858974323606,257.19220374277336,6897380
2015-06-09,262.21954345703125,269.06261579651476,242.90375037185362,245.77681731372869,11377620
2015-06-10,266.44012451171875,274.3383551491211,264.72112515090475,265.9807032092649,4943000
2015-06-11,271.02783203125,277.240015547037,262.7207613207727,270.7728573534144,6056040
2015-06-12,267.62060546875,271.8983681902583,260.50495450507634,271.8983681902583,2093980
2015-06-15,261.8106689453125,265.985094017949,259.0562879365712,265.8971596944912,1461340
2015-06-16,254.319091796875,259.3464280381162,253.01553341040653,259.3464280381162,1749640
2015-06-17,256.7042541503906,259.39047791375987,248.44330972252604,252.57598230755093,2810340
2015-06-18,267.37652587890625,269.4142834830475,257.19216543266253,257.80767878430584,2379380
2015-06-19,276.14093017578125,278.0753783237244,264.22656501590257,264.22656501590257,2916820
2015-06-22,276.8267822265625,281.8629218202791,273.2392918269826,275.9211148507371,1578880
2015-06-23,269.4076843261719,276.53653543686676,268.1876862995154,276.53653543686676,1087660
2015-06-24,263.967041015625,270.95960227968027,262.95586365475884,270.38146847292757,1100560
2015-06-25,256.59649658203125,265.9411489053629,255.4446293585736,264.0067010616537,2730260
2015-06-26,261.9469299316406,262.4679078714008,258.07146050337064,260.35761850150334,1517260
2015-06-29,266.9105529785156,267.6337772755843,256.1150779217704,256.1150779217704,1641920
2015-06-30,279.27105712890625,281.0208610542811,264.75400927011583,264.75400927011583,5053860
2015-07-01,270.13751220703125,285.50530142046387,268.8867089833608,281.372630181164,3379980
2015-07-02,274.4086608886719,280.2735337788475,273.239217636947,275.2154186813592,2226580
2015-07-03,271.04986572265625,278.9524715823017,270.42555068258685,277.6335369631368,1795300
2015-07-06,269.07574462890625,272.5774994553917,267.08414136125657,272.5774994553917,772420
2015-07-07,267.5172119140625,272.14008260060916,266.4247012212749,272.14008260060916,1270540
2015-07-08,263.6066589355469,266.4335720100222,262.0327229097341,266.42477052649195,2180020
